x_m,y_m,z_m
-3.081105562211377547e-01,3.713831307429265038e-01,1.094590868196895425e-02
1.936639576128714457e-01,9.030647575629285884e-02,1.182791121485461117e-01
-2.221926243176857718e-01,-9.630694274182456660e-02,3.180105630727963345e-02
7.129707593105290286e-02,7.416444155295875973e-02,9.278411154567473007e-02
1.291238049889468775e-01,1.911991126641805483e-01,3.225282415898342858e-01
2.900317337911364340e-02,6.405154694363288104e-02,6.016575750996214778e-01
-1.066381170212742369e-01,-1.666143457336262748e-03,1.815542135087614140e-01
-1.836483104930570487e-01,-3.498037155058680847e-01,-1.949475162419778695e-01
4.269492088968216553e-02,1.119283961675176242e-01,2.050214374922551264e-01
7.641237145535887537e-03,5.436509281168790814e-02,-3.832095124482541859e-01
-1.247320851259150765e-01,4.299009294389768282e-02,2.525502414336234236e-01
-3.589505154100057216e-01,-1.029962973725097736e-01,-5.113809267226567673e-02
2.419645877946197121e-01,-6.045448062249628163e-02,-2.332013606529939886e-01
2.866329218114676003e-01,-2.995348096055374110e-01,3.767980102962903977e-01
1.715674993927778780e-01,-8.964689189598483432e-02,5.816852162654513325e-01
-7.931619814909782185e-02,2.123991356957052878e-02,7.882242762059574193e-02
-1.922246893632548193e-02,-2.551034068855422277e-01,-8.168414730533778145e-02
-4.850865523302061444e-02,1.283165174890414928e-01,-4.702269456168460537e-02
1.507314025307660010e-01,2.101453385018418052e-01,2.091805162801121942e-01
6.168576109783110994e-02,3.492350878151419258e-02,9.565218081292709007e-02
-1.755371245156425175e-01,3.890109625336152788e-01,2.459052246570988531e-01
-2.829636326585936029e-02,9.423958531646532688e-02,6.011174470415485693e-01
-3.915415606652978830e-01,-3.133123635507987781e-01,1.788516665411396811e-01
3.907860284915712912e-01,5.158775526178673021e-02,4.345475519509167661e-01
4.248052325792276429e-01,-2.815656034137909228e-03,3.873351038707176230e-01
-2.932843713910674444e-01,-3.092228772798856773e-01,3.872164729202956512e-01
-7.293117008559724113e-03,4.881723744638767348e-01,2.478776227998277237e-01
4.038851914280815886e-02,1.417551467365035511e-01,1.998556420769135311e-01
2.665178559382431686e-02,4.614482114248696920e-02,1.548428137249652781e-01
-9.073236435219587948e-02,-2.719029926948379750e-01,1.107526504738289286e-01
1.603448457738279043e-01,4.500873744011232302e-01,-3.266134940574415974e-02
2.178687402950280072e-01,1.160799216224866481e-01,-1.350959245616709103e-01
5.025867553788994357e-02,-1.621977870075207162e-02,9.682880207841346176e-02
-1.841246234201137366e-01,-3.885805527536799198e-01,2.706419595898042485e-01
-1.802581424443227068e-02,-3.510532732248818344e-01,-3.584385324646695292e-02
9.452821742470192412e-02,1.314878107662825202e-01,-9.699785152750073358e-02
6.368790193090373419e-02,1.932895492929042613e-01,2.999410325170551173e-01
-1.851496638936982742e-01,-6.868288937216891765e-02,5.634999686107786676e-01
9.071631048608184977e-02,-2.633780552512728357e-01,-2.955591990123093149e-01
-2.454927825349222381e-01,-1.097033063550997001e-01,2.133364862103543369e-01
-4.415612032379982732e-02,-1.842808947175126888e-01,2.744433106397446698e-02
4.135105234667958013e-02,-9.758464656675684690e-02,-9.897468886408569699e-02
-7.790723490948597840e-02,-3.173240705883134671e-02,1.599106766684117442e-01
3.445159915353585706e-02,2.200510291621881331e-01,-3.339330513745166762e-01
3.329440849071223507e-01,-3.269763591929503166e-01,3.120907587235322023e-01
-1.170400294475016090e-01,3.216354798730290954e-01,2.108725120547724208e-01
5.929901155685660119e-02,-1.509627580288426807e-01,-1.272010932365202907e-01
-7.683973967683749295e-02,8.973314607074689420e-02,1.361851168327318784e-01
1.989858711193134011e-01,-3.521991762948240706e-02,1.866360916313775098e-01
-2.015755618832708873e-01,-1.867322230077515521e-01,-2.027184046824801744e-01
4.807322503921892393e-02,1.049968518460663719e-02,6.194943570546750378e-01
-2.788917460376789115e-01,-1.916605557444696906e-01,-2.506395670758322369e-01
-3.763273361577073456e-02,-8.210416739610935932e-02,1.455022723157071707e-01
-3.829509488108681636e-02,1.791004591239576949e-03,1.569778669110373504e-01
2.203138202989687877e-03,2.675267490335467846e-01,1.081052932513446585e-01
-2.971175985988058210e-01,3.943383880176231093e-01,1.176544124150948889e-01
-3.336167238304008631e-01,-2.603618571520865399e-01,-8.610789911001018315e-02
-6.120193386403750824e-02,-1.602257592929037244e-01,3.268314882560645063e-01
9.109828733094227360e-02,-1.249154030026134593e-01,-2.799334981872335648e-01
-3.441254525106725026e-01,3.413699975129600994e-01,2.294413835421509618e-01
-3.498068773072476184e-02,1.512441906629458446e-02,6.255050352686339354e-02
1.496992723946407866e-01,4.618387650129345823e-01,1.639031850636896714e-01
-1.440633834765540910e-01,3.036424187951637932e-01,-9.874800730944380267e-02
-2.149558077211685958e-01,4.130970477419107501e-01,2.969963128543399722e-01
-4.947245282052019077e-01,4.079209424029494463e-02,7.134888148260146168e-02
-1.522382244773705096e-01,2.610116362783460597e-01,6.325010526033855718e-02
-2.266965941761132086e-01,-1.935327380335729805e-02,5.544299631713615062e-01
-6.790755906276056686e-02,1.092736945646900215e-01,-9.026488412397515315e-02
1.584274912616863706e-01,1.102102512433948689e-01,-1.514420316553577450e-01
2.040298053070387918e-01,8.220702549073503895e-02,-9.289488588215878695e-02
2.211551416272972831e-02,-4.632642843394502163e-01,3.017930670255963288e-01
-2.138750803681986334e-01,8.625303830879058054e-02,1.281651324577820217e-01
1.909967863500989516e-01,-1.684471474172953565e-01,2.627253591302275981e-01
-8.099277914839350320e-03,2.881023528439607961e-01,-2.761450893908952153e-01
1.734605010547637383e-01,1.261027419632514412e-01,5.758683062882441472e-01
2.356457154650460628e-01,1.661669425706277237e-01,4.128138081807208315e-01
-1.833069702186714348e-02,4.441852998747489178e-02,5.334151300133511686e-01
1.134741241810460211e-01,-3.042161372165352318e-01,4.675203890205864923e-03
-1.699632060275431122e-01,-3.918106529647565894e-01,-8.628425654494914498e-02
2.510369617461938874e-01,-4.258807869190878725e-01,2.216837327437234384e-01
-2.251693722688514199e-01,-7.162986600258920700e-02,6.893452982390245454e-02
-1.191053662028097870e-01,2.215499443263859725e-01,-2.870132220157428082e-01
3.171971068475751832e-01,-6.847876029579634538e-02,5.056446352847453474e-01
-3.456333830598629087e-02,-5.377800718319735579e-02,2.327715007051063545e-01
2.344847589311881420e-01,-2.496684551388761442e-01,-6.133101687651963674e-02
-2.361571704519204451e-01,3.269312398811310971e-01,3.948660727099169709e-01
-6.922383969272394300e-02,1.307716341567377594e-01,1.620291338975271278e-01
-4.603129614857760787e-02,-2.664536692789925415e-02,-1.057049676917974912e-01
-1.040924432095651636e-01,-5.043639043198666627e-02,6.097639434255213153e-01
1.268906145481291936e-01,-2.489488074150101871e-01,-1.839801453428757672e-01
6.271747534882950170e-02,-1.757161675556974667e-01,2.049518118188988214e-01
1.803394503220666079e-01,-2.230345064755512308e-01,1.800061021575547759e-01
-1.973370356756378730e-01,1.985709565725196912e-01,6.144285186188858106e-02
-2.023333622759332928e-01,-2.719215324881837925e-01,2.158902134395184191e-01
-2.804013637290719840e-01,3.531120211942715553e-02,3.265856410164664214e-01
7.554520790245070061e-02,-2.762017753172901213e-01,3.647979634957719819e-01
-1.357447711289531123e-01,1.544947377083972714e-02,-1.956091767070435306e-01
-4.621199176486644189e-03,-6.839617210583241041e-03,1.678519841318530936e-01
2.244293683847600751e-01,4.029920855295655857e-02,3.119367009174682862e-02
-1.478512524806401829e-01,3.548691307335999912e-01,-1.860543477638973708e-01
1.036048002443699795e-01,-4.002491346867380062e-01,2.528127640851256519e-01
-1.993984012119065508e-01,-7.280823766169312872e-02,2.118094571444730234e-01
-2.816644847193265910e-01,1.424723138977674330e-01,2.793789289813135013e-01
-1.990916366872326759e-01,-4.247525071220494275e-01,1.507372458115032177e-01
1.064096019551895728e-01,4.025726110524074364e-01,-4.483756199326344172e-02
-4.407168843730402408e-02,-2.046520614870632471e-02,2.805906716640487741e-01
1.074034691968606126e-01,-2.222488072183714247e-01,3.990760588491926164e-01
1.799701713640479775e-02,4.538771462173659538e-02,1.919537620076881002e-01
5.922932565377494324e-02,-2.314950404388823602e-01,2.029642536858569934e-01
-4.010892520151954632e-01,1.971506443935363423e-02,3.686485637317430952e-01
-2.783976679271727428e-01,-1.863736593645787254e-01,7.447575122218250132e-02
-2.578319378754493907e-01,1.616601765976374838e-02,-5.266145787864366656e-02
1.771641025838263384e-01,-2.605432287719137707e-01,-3.705106054487215805e-02
-2.979059776357236844e-01,-1.205987759788176295e-01,1.481289796555442240e-01
-4.389315815917438357e-01,-1.089419797321598271e-01,2.715018065119891855e-01
2.205126630825628431e-01,-1.788421669118221702e-02,-3.115299988134339476e-02
-4.158300911196236571e-01,-9.246847067468982884e-02,3.894018109945788370e-02
-2.237256456647462866e-02,-2.045006008230712824e-01,-1.084425186845134892e-01
-1.685925689482409839e-01,-1.232059390834034929e-01,1.809419425924394254e-01
-1.824158761960447406e-01,-2.441753863100817323e-01,2.818001513258540092e-01
4.633960412853240785e-01,1.629231251432857186e-01,4.639821725278869824e-02
1.393863271353129873e-01,-2.720527244527888300e-01,5.550768939623614701e-02
-1.647266376311014580e-01,7.788544186260659696e-02,7.813289019746302855e-02
4.824746337734565904e-02,-1.092624374772566131e-01,5.730505236267261493e-01
-9.219648818010664493e-02,-8.430535368442454436e-02,1.336949287090899996e-01
-1.400531971327335186e-03,-1.935072322482950247e-01,8.687426333221001662e-02
3.925759865755417133e-01,-1.136639191744807584e-02,2.754138798690599077e-01
3.737126865492237937e-02,-8.161765188395984916e-02,5.775834674897709631e-01
5.643521509878469955e-02,4.659309646814281669e-02,9.636013134267049085e-02
1.780321686271050252e-01,-3.330977960717891595e-02,1.046089730195996076e-01
-2.312622091899585453e-01,3.647730146754467606e-01,-1.386935980238406807e-01
2.864291143539039047e-02,1.463775214082438936e-01,6.880232785764628378e-02
7.648462632867028543e-02,1.981477243145982614e-01,5.032161135335981583e-02
-3.055891125293631189e-02,4.268118319860861321e-02,-3.831329000788088468e-01
1.464136063823084366e-01,-1.614436557284861518e-01,-1.070085009536201615e-01
9.339826677873312721e-02,7.923090841853892841e-02,4.988153073903888735e-01
4.614919168350472417e-02,1.243724049605942350e-01,4.934259905110901512e-01
-1.852499099571959795e-01,8.388458836258237683e-03,3.223462026349115939e-01
3.757890384760849412e-02,-3.821253864232346809e-01,4.455463698147427709e-01
4.468589750710336150e-02,-8.571341871603765927e-02,1.512184578485809561e-01
-2.114335193961957571e-01,-3.990139481699795515e-02,-1.287267161467074705e-01
7.446271946996771418e-02,3.745780149164888717e-02,4.392991901014359213e-02
2.290452908310079971e-01,2.756975883618781875e-01,-2.225941151119295858e-01
3.041346810241717796e-02,6.041284039982443288e-02,1.117478243316238906e-01
4.369021615885336773e-01,-1.563300763249022840e-01,2.635691732798688403e-01
-5.911793154485185664e-02,1.638160435206881815e-01,6.002034545381330216e-02
2.685694179724543509e-02,-1.884540323736337564e-02,1.670030342611616148e-01
1.031664448276194412e-01,3.334288780451434286e-01,3.772502479098862049e-01
-1.678035331730864110e-01,4.203749616093654939e-03,8.080177876813429694e-02
1.609176960175279225e-01,-4.207395709491147384e-01,-1.006225832421426686e-01
1.608819453434750246e-01,3.226780251085361040e-01,-7.524389866729581933e-02
3.287792267936671953e-02,1.604781279420167406e-01,2.258479390045273760e-01
4.239226409502680482e-03,1.216105381859020895e-01,1.039810194597206167e-01
-8.354601673169452514e-02,-1.264276406428510580e-01,-3.415395528531303126e-01
1.256706680107650548e-03,-2.964152052921918967e-01,3.411564138631014154e-01
3.787967706547117064e-02,1.404537222841982236e-01,1.318648554134923268e-01
3.440059977764014509e-01,3.662634502475934917e-01,1.697776868164543040e-01
-1.680609854018878108e-02,-3.417518684367527870e-02,7.774321013483084797e-02
3.301901233920513934e-01,-2.466056344685511881e-01,-1.661459756982467395e-01
-1.978959086551078939e-01,3.756325101995380139e-02,-7.995322482709046885e-02
1.505129622383548638e-01,1.743790426455255060e-01,2.369170833737627713e-01
-1.334447320129775738e-01,-8.241359619955135329e-02,3.298888057166230459e-01
-1.357147991878480953e-01,1.608048896237608827e-01,2.132158591015401727e-01
-1.773927334467106376e-01,-2.850781457618378756e-01,7.203149944654237483e-04
9.748122220976201957e-02,1.103107266248344737e-01,1.054967219745350654e-01
1.921292865311339526e-01,-3.842352402270264589e-02,2.266867642586233023e-02
1.273346918012641105e-02,-1.552010102981705164e-01,1.346123087131685103e-01
2.169131829417776380e-01,2.776434923731041504e-01,2.283206040208361765e-01
-1.625612377358274241e-01,3.151432555329160973e-02,5.237269416733002503e-01
-7.405835333041208002e-02,-1.065004248868017464e-02,2.041624786883384779e-01
2.250834263480858827e-02,-1.368050998672385998e-01,5.993599369567834678e-01
-4.976119266340329333e-02,-8.562449245175322854e-02,1.408167267487923091e-01
-1.704456531114080867e-02,1.893601662650932216e-01,4.598154538350109899e-01
8.026796688356170606e-02,3.396032434509534403e-01,2.722023292821663665e-01
6.374182472453261694e-02,1.285536482315034756e-01,2.884363286771861601e-01
4.695898909233175988e-01,-1.035420303061631159e-01,7.022037325950164499e-02
1.189859055024632822e-01,-3.090917293970580904e-01,-9.196333681810306415e-02
-3.564122264206420754e-01,1.917010092861659021e-01,-9.618689336852127847e-02
3.520683519626176261e-02,-3.125323483897468613e-02,2.063136489766236314e-01
5.467059829002664240e-02,-3.502937778918696066e-01,-1.593784878217200940e-01
1.536935669654291292e-01,2.419105353413927850e-01,2.531810384691494664e-01
9.576717317819305464e-02,-1.243683219692408304e-02,1.778471758684568582e-01
-5.566985441036424731e-02,-1.129939107397307657e-01,2.664110683700371962e-01
-1.694654186182923197e-02,3.685121184686068752e-01,-5.022295619530693644e-02
-1.646227568088124982e-01,1.791238641204646043e-01,-8.937480069623994494e-02
-9.551134019818671717e-02,6.365122308341339408e-02,-3.686054098709451443e-01
-3.250904850630964571e-01,1.755234195200312819e-01,-8.212745268263252352e-02
-1.950081711763770875e-02,-1.041390376509569310e-01,1.705602169589879036e-01
-1.083927986561466217e-01,-1.558513643832428186e-01,-2.243397089799764044e-01
-1.969704142934113056e-02,-2.330535216964947642e-03,6.030409868437178189e-02
3.302503507564288898e-01,2.876956970526592383e-01,1.548551391687729151e-01
-1.294370185633089421e-01,1.012002725421440458e-01,5.669067576885589155e-01
-5.274296281149808141e-02,5.800795116546850899e-02,1.407361133945217446e-02
-5.624173209231484588e-02,-3.869070480496367148e-03,3.352263867175944018e-02
-1.868031263799028452e-01,2.134666145035603035e-01,-5.100309085718399138e-02
-6.686573709009746569e-02,1.063945031506458583e-01,-4.112461390115250415e-02
-1.295691533712150512e-01,-3.313742366686042717e-01,1.888878645908714238e-01
1.758617022673690522e-02,4.820124106022893873e-01,2.187862741748388962e-01
1.968273046327145281e-01,-2.677791732488765675e-01,4.939109960438875513e-01
2.449758585743416206e-01,4.187427974438803768e-02,-2.866837712282941930e-01
7.465176255794248039e-02,-3.153034545571717917e-01,3.532143276459179249e-01
-8.892774015441137075e-03,1.948606463121929123e-03,1.728520728773016157e-01
1.737456963625222117e-01,2.134097526748054974e-01,3.466779167478012957e-01
1.251823131480999662e-01,1.325761201181298587e-01,-3.202574615322947293e-01
9.556433446178781710e-02,-7.955299307085834937e-02,8.779264469574338259e-02
-4.335729311800195357e-02,1.444991785175718524e-01,1.226821933121463593e-01
-9.040093771908715159e-02,-3.455985389626632931e-01,3.941783259982900578e-01
2.186976379850602836e-01,3.198069436398472964e-01,-1.940176069714258933e-01
3.817657878601481147e-02,4.334651726345507133e-02,9.713115330429979155e-02
-1.847078554491818070e-01,4.215284988964897173e-02,1.527144042845193783e-01
1.872894313856017234e-01,-2.604929084236496939e-01,-2.005546845970312686e-01
-8.198773124361248554e-02,-1.960957862521143791e-01,4.713161928874470830e-02
9.728481601216119184e-03,-6.584776586337673376e-02,2.358704266669251204e-01
1.309755175100354163e-01,4.796731486737135230e-02,1.941407948800560890e-01
-3.891277330092940412e-01,-1.424629324367772121e-01,3.304196077804205656e-01
